algorithm,security_level,operation,mean_cycles,median_cycles,std_cycles,p95_cycles,p99_cycles,mean_ms,median_ms,std_ms,p95_ms,p99_ms,peak_mem_delta_kb,mean_energy_uj,pub_key_bytes,priv_key_bytes,sig_bytes
Falcon-1024,5,keygen,133998857.89,113234874.50,56325048.83,217278472.00,386196366.00,26.087061,22.040707,10.965120,42.292615,75.164742,0,-1.000,1793,2305,1462
Falcon-1024,5,sign,29326829.08,29322214.00,49610.46,29386565.00,29420800.00,5.710656,5.710512,0.010024,5.724132,5.732372,0,-1.000,1793,2305,1271
Falcon-1024,5,verify,233427.56,233513.50,735.34,234533.00,235091.00,0.047228,0.047109,0.000577,0.049089,0.049739,0,-1.000,1793,2305,1267
Falcon-1024,5,verify_invalid,234059.59,233760.50,2367.26,235097.00,246451.00,0.047974,0.047664,0.001192,0.050639,0.054209,0,-1.000,1793,2305,1267
