algorithm,security_level,operation,mean_cycles,median_cycles,std_cycles,p95_cycles,p99_cycles,mean_ms,median_ms,std_ms,p95_ms,p99_ms,peak_mem_delta_kb,mean_energy_uj,pub_key_bytes,priv_key_bytes,sig_bytes
SLH-DSA-SHAKE-128s (SPHINCS+),1,keygen,303004350.88,302908066.00,452261.22,303439156.00,305492465.00,60.583806,60.575284,0.108555,60.719147,61.147690,0,-1.000,32,64,7856
SLH-DSA-SHAKE-128s (SPHINCS+),1,sign,2320034034.74,2318758715.00,9727350.70,2322182829.00,2325816216.00,465.335902,465.134237,2.052459,465.922676,466.122953,0,-1.000,32,64,7856
SLH-DSA-SHAKE-128s (SPHINCS+),1,verify,2325310.61,2319217.00,44515.94,2322471.00,2542066.00,0.469243,0.467772,0.009271,0.473792,0.510851,0,-1.000,32,64,7856
SLH-DSA-SHAKE-128s (SPHINCS+),1,verify_invalid,2272666.98,2272068.00,2181.75,2276053.00,2280827.00,0.458507,0.458487,0.002509,0.463752,0.464572,0,-1.000,32,64,7856
