algorithm,security_level,operation,mean_cycles,median_cycles,std_cycles,p95_cycles,p99_cycles,mean_ms,median_ms,std_ms,p95_ms,p99_ms,peak_mem_delta_kb,mean_energy_uj,pub_key_bytes,priv_key_bytes,sig_bytes
ML-DSA-65 (Dilithium3),3,keygen,367929.80,367941.50,1432.99,369952.00,371874.00,0.073665,0.073454,0.000906,0.076319,0.076938,0,-1.000,1952,4032,3309
ML-DSA-65 (Dilithium3),3,sign,1039691.82,803576.50,655996.51,2293617.00,3885287.00,0.204434,0.159302,0.127546,0.447373,0.756426,0,-1.000,1952,4032,3309
ML-DSA-65 (Dilithium3),3,verify,323288.53,323141.50,662.59,324244.00,325928.00,0.064703,0.064519,0.000685,0.066739,0.067568,0,-1.000,1952,4032,3309
ML-DSA-65 (Dilithium3),3,verify_invalid,323265.89,323110.50,713.38,324898.00,326039.00,0.064697,0.064518,0.000680,0.066739,0.067529,0,-1.000,1952,4032,3309
