algorithm,security_level,operation,mean_cycles,median_cycles,std_cycles,p95_cycles,p99_cycles,mean_ms,median_ms,std_ms,p95_ms,p99_ms,peak_mem_delta_kb,mean_energy_uj,pub_key_bytes,priv_key_bytes,sig_bytes
Falcon-1024,5,keygen,61815001.66,57515236.00,12377731.52,84779326.00,106165622.00,12.036043,11.195742,2.410892,16.594505,20.665964,0,-1.000,1793,2305,1462
Falcon-1024,5,sign,1143421.92,1143768.50,8211.35,1156408.00,1160443.00,0.226454,0.226256,0.002424,0.231486,0.233236,0,-1.000,1793,2305,1273
Falcon-1024,5,verify,243488.68,243314.50,496.61,244553.00,245545.00,0.049294,0.049129,0.000597,0.050039,0.051949,0,-1.000,1793,2305,1267
Falcon-1024,5,verify_invalid,243603.35,243399.00,512.16,244654.00,245791.00,0.049317,0.049159,0.000585,0.049840,0.051999,0,-1.000,1793,2305,1267
