algorithm,operation,iteration,cycles,ms,cpu_ms,sig_len,epoch_start
ML-DSA-65 (Dilithium3),keygen,0,369407,0.077598,0.072360,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,1,368963,0.073729,0.072210,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,2,367255,0.073299,0.071880,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,3,367694,0.073409,0.071970,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,4,368968,0.073638,0.072210,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,5,367558,0.073439,0.071940,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,6,365668,0.073029,0.071570,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,7,367078,0.073288,0.071850,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,8,366855,0.073229,0.071800,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,9,365649,0.073119,0.071681,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,10,366400,0.073139,0.071710,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,11,371857,0.076938,0.073550,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,12,366520,0.073199,0.071750,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,13,365440,0.072979,0.071530,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,14,367305,0.073329,0.071890,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,15,367787,0.073468,0.071990,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,16,366888,0.073249,0.071820,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,17,367502,0.073369,0.071930,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,18,367977,0.073449,0.072020,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,19,366543,0.073178,0.071750,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,20,367816,0.073429,0.072000,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,21,366214,0.073119,0.071680,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,22,366370,0.073139,0.071700,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,23,365902,0.073048,0.071610,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,24,367722,0.073419,0.071980,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,25,371874,0.076319,0.073160,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,26,367040,0.073269,0.071830,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,27,368628,0.073588,0.072150,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,28,367299,0.073329,0.071890,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,29,367477,0.073379,0.071930,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,30,367807,0.073439,0.071990,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,31,367551,0.073368,0.071940,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,32,367936,0.073449,0.072020,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,33,369093,0.073669,0.072230,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,34,368374,0.073539,0.072110,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,35,368463,0.073548,0.072121,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,36,365154,0.072899,0.071470,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,37,368512,0.073569,0.072130,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,38,369952,0.076529,0.073210,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,39,365854,0.073038,0.071600,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,40,367535,0.073369,0.071930,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,41,367397,0.073349,0.071900,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,42,368566,0.073578,0.072130,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,43,368130,0.073489,0.072040,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,44,368575,0.073569,0.072130,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,45,367639,0.073389,0.071950,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,46,367604,0.073388,0.071960,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,47,369950,0.073839,0.072400,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,48,366678,0.073209,0.071770,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,49,366941,0.073259,0.071820,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,50,368702,0.073608,0.072160,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,51,367972,0.073459,0.072020,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,52,370440,0.076229,0.072930,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,53,366834,0.073238,0.071800,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,54,368105,0.073489,0.072040,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,55,367314,0.073339,0.071900,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,56,367205,0.073309,0.071880,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,57,368748,0.073598,0.072170,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,58,366906,0.073249,0.071810,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,59,369101,0.073679,0.072240,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,60,368287,0.073519,0.072080,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,61,368634,0.073588,0.072151,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,62,367154,0.073299,0.071860,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,63,368321,0.073529,0.072090,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,64,369072,0.073679,0.072240,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,65,369399,0.076368,0.073070,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,66,369056,0.073659,0.072220,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,67,368256,0.073509,0.072070,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,68,369058,0.073669,0.072230,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,69,367947,0.073458,0.072020,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,70,364420,0.072769,0.071330,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,71,369329,0.073719,0.072290,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,72,365853,0.073038,0.071610,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,73,367594,0.073399,0.071950,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,74,369054,0.073659,0.072220,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,75,368093,0.073489,0.072040,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,76,368406,0.073538,0.072110,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,77,367728,0.073409,0.071970,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,78,366435,0.073169,0.071720,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,79,372417,0.076888,0.073680,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,80,368428,0.073549,0.072100,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,81,366541,0.073179,0.071750,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,82,368384,0.073539,0.072090,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,83,365773,0.073039,0.071600,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,84,366589,0.073178,0.071750,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,85,369261,0.073709,0.072270,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,86,368625,0.073579,0.072150,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,87,365156,0.072899,0.071481,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,88,367097,0.073278,0.071850,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,89,369684,0.073799,0.072360,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,90,368860,0.073639,0.072200,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,91,369488,0.073759,0.072320,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,92,369604,0.074358,0.072720,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,93,371495,0.075899,0.073090,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,94,368046,0.073479,0.072040,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,95,368495,0.073569,0.072140,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,96,368474,0.073548,0.072120,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,97,368093,0.073469,0.072040,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,98,368474,0.073559,0.072120,-1,1786042455.082
ML-DSA-65 (Dilithium3),keygen,99,367206,0.073299,0.071870,-1,1786042455.082
ML-DSA-65 (Dilithium3),sign,0,779623,0.153888,0.152000,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,1,1092802,0.216636,0.213510,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,2,1046348,0.205186,0.203740,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,3,1409463,0.275706,0.274260,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,4,2445017,0.479462,0.476070,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,5,742209,0.146137,0.144680,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,6,470368,0.093358,0.091911,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,7,650515,0.128338,0.126890,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,8,830920,0.163347,0.161920,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,9,620534,0.122498,0.121060,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,10,1453652,0.284255,0.282830,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,11,2580567,0.505322,0.502380,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,12,470312,0.093328,0.091890,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,13,469449,0.093169,0.091730,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,14,470025,0.093278,0.091850,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,15,469616,0.093188,0.091760,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,16,1725862,0.339885,0.336441,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,17,1886501,0.368323,0.366880,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,18,732944,0.144328,0.142890,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,19,604345,0.119348,0.117910,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,20,469674,0.093218,0.091770,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,21,1017356,0.202056,0.198850,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,22,1080674,0.211837,0.210400,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,23,769165,0.151357,0.149930,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,24,470210,0.093299,0.091870,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,25,757598,0.149107,0.147680,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,26,942274,0.184987,0.183540,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,27,470988,0.094028,0.092380,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,28,1461557,0.288556,0.284741,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,29,1656768,0.323704,0.322270,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,30,1937813,0.379234,0.376850,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,31,611343,0.122698,0.119680,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,32,3885287,0.756426,0.755000,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,33,1628719,0.320935,0.317581,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,34,470544,0.093368,0.091930,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,35,1261352,0.246926,0.245500,3309,1786042455.189
ML-DSA-65 (Dilithium3),sign,36,1500571,0.293395,0.291940,3309,1786042455.189
