algorithm,operation,iteration,cycles,ms,cpu_ms,sig_len,epoch_start
Falcon-512,keygen,0,17793322,3.485190,3.465082,-1,1786042554.027
Falcon-512,keygen,1,24441916,4.759908,4.750132,-1,1786042554.027
Falcon-512,keygen,2,16125257,3.141506,3.133692,-1,1786042554.027
Falcon-512,keygen,3,18379331,3.581029,3.572452,-1,1786042554.027
Falcon-512,keygen,4,22391770,4.358805,4.351072,-1,1786042554.027
Falcon-512,keygen,5,17825005,3.473220,3.464812,-1,1786042554.027
Falcon-512,keygen,6,15778754,3.072997,3.066602,-1,1786042554.027
Falcon-512,keygen,7,19358325,3.770365,3.762242,-1,1786042554.027
Falcon-512,keygen,8,29651995,5.771581,5.762003,-1,1786042554.027
Falcon-512,keygen,9,16315564,3.179825,3.171281,-1,1786042554.027
Falcon-512,keygen,10,17317827,3.374422,3.365442,-1,1786042554.027
Falcon-512,keygen,11,19835987,3.863514,3.855162,-1,1786042554.027
Falcon-512,keygen,12,22522467,4.385984,4.376683,-1,1786042554.027
Falcon-512,keygen,13,18312226,3.567039,3.559281,-1,1786042554.027
Falcon-512,keygen,14,21907753,4.265157,4.257303,-1,1786042554.027
Falcon-512,keygen,15,23413543,4.560841,4.550402,-1,1786042554.027
Falcon-512,keygen,16,19323498,3.777945,3.760612,-1,1786042554.027
Falcon-512,keygen,17,28573755,5.564174,5.552883,-1,1786042554.027
Falcon-512,keygen,18,16304139,3.174846,3.168692,-1,1786042554.027
Falcon-512,keygen,19,17833849,3.475370,3.466371,-1,1786042554.027
Falcon-512,keygen,20,16296245,3.173125,3.167042,-1,1786042554.027
Falcon-512,keygen,21,24387913,4.750338,4.739683,-1,1786042554.027
Falcon-512,keygen,22,17835806,3.472191,3.466091,-1,1786042554.027
Falcon-512,keygen,23,35705329,6.970500,6.956464,-1,1786042554.027
Falcon-512,keygen,24,17814838,3.468440,3.461692,-1,1786042554.027
Falcon-512,keygen,25,17851748,3.478590,3.469702,-1,1786042554.027
Falcon-512,keygen,26,26952215,5.247680,5.237763,-1,1786042554.027
Falcon-512,keygen,27,32063734,6.242243,6.230633,-1,1786042554.027
Falcon-512,keygen,28,16303557,3.176985,3.169322,-1,1786042554.027
Falcon-512,keygen,29,22889880,4.457463,4.447992,-1,1786042554.027
Falcon-512,keygen,30,18829338,3.668297,3.659942,-1,1786042554.027
Falcon-512,keygen,31,18810099,3.670537,3.658742,-1,1786042554.027
Falcon-512,keygen,32,16288365,3.174145,3.166261,-1,1786042554.027
Falcon-512,keygen,33,23445414,4.564032,4.555873,-1,1786042554.027
Falcon-512,keygen,34,25959287,5.054633,5.045002,-1,1786042554.027
Falcon-512,keygen,35,45222959,8.804719,8.788155,-1,1786042554.027
Falcon-512,keygen,36,22398265,4.361034,4.352712,-1,1786042554.027
Falcon-512,keygen,37,16807968,3.274874,3.266802,-1,1786042554.027
Falcon-512,keygen,38,15788947,3.075207,3.068722,-1,1786042554.027
Falcon-512,keygen,39,18331259,3.568419,3.562162,-1,1786042554.027
Falcon-512,keygen,40,17819092,3.471830,3.463491,-1,1786042554.027
Falcon-512,keygen,41,26049725,5.120722,5.111533,-1,1786042554.027
Falcon-512,keygen,42,24919597,4.943455,4.933623,-1,1786042554.027
Falcon-512,keygen,43,19838668,3.863563,3.855542,-1,1786042554.027
Falcon-512,keygen,44,15783087,3.073928,3.067411,-1,1786042554.027
Falcon-512,keygen,45,17286372,3.366232,3.359322,-1,1786042554.027
Falcon-512,keygen,46,35144657,6.848692,6.832464,-1,1786042554.027
Falcon-512,keygen,47,15781696,3.073327,3.067101,-1,1786042554.027
Falcon-512,keygen,48,15787578,3.074417,3.067992,-1,1786042554.027
Falcon-512,keygen,49,18317119,3.567929,3.560142,-1,1786042554.027
Falcon-512,keygen,50,16799295,3.271323,3.264772,-1,1786042554.027
Falcon-512,keygen,51,37470711,7.293925,7.281253,-1,1786042554.027
Falcon-512,keygen,52,16809015,3.272464,3.266382,-1,1786042554.027
Falcon-512,keygen,53,25506616,4.965794,4.956913,-1,1786042554.027
Falcon-512,keygen,54,21896942,4.266917,4.256272,-1,1786042554.027
Falcon-512,keygen,55,21904236,4.264667,4.256532,-1,1786042554.027
Falcon-512,keygen,56,18886980,3.679046,3.670502,-1,1786042554.027
Falcon-512,keygen,57,15784081,3.074397,3.067652,-1,1786042554.027
Falcon-512,keygen,58,17308691,3.370412,3.363592,-1,1786042554.027
Falcon-512,keygen,59,16300582,3.174576,3.167971,-1,1786042554.027
Falcon-512,keygen,60,20912166,4.071520,4.063792,-1,1786042554.027
Falcon-512,keygen,61,19823429,3.861303,3.852692,-1,1786042554.027
Falcon-512,keygen,62,20322310,3.964282,3.952802,-1,1786042554.027
Falcon-512,keygen,63,29024759,5.651823,5.640703,-1,1786042554.027
Falcon-512,keygen,64,18297719,3.561428,3.555412,-1,1786042554.027
Falcon-512,keygen,65,19834134,3.862504,3.854652,-1,1786042554.027
Falcon-512,keygen,66,19852542,3.866434,3.858272,-1,1786042554.027
Falcon-512,keygen,67,15781776,3.073437,3.067142,-1,1786042554.027
Falcon-512,keygen,68,51038435,9.934659,9.917675,-1,1786042554.027
Falcon-512,keygen,69,26529458,5.165161,5.155413,-1,1786042554.027
Falcon-512,keygen,70,16311291,3.176445,3.170062,-1,1786042554.027
Falcon-512,keygen,71,17842997,3.475780,3.468141,-1,1786042554.027
Falcon-512,keygen,72,19866919,3.868884,3.861122,-1,1786042554.027
Falcon-512,keygen,73,29552382,5.753041,5.743033,-1,1786042554.027
Falcon-512,keygen,74,19377240,3.771825,3.765482,-1,1786042554.027
Falcon-512,keygen,75,17281916,3.368512,3.359372,-1,1786042554.027
Falcon-512,keygen,76,23838951,4.647310,4.635083,-1,1786042554.027
Falcon-512,keygen,77,30066081,5.853089,5.842643,-1,1786042554.027
Falcon-512,keygen,78,20383274,3.968572,3.960962,-1,1786042554.027
Falcon-512,keygen,79,22921940,4.464883,4.455052,-1,1786042554.027
Falcon-512,keygen,80,19353257,3.766736,3.760252,-1,1786042554.027
Falcon-512,keygen,81,20380156,3.968831,3.960772,-1,1786042554.027
Falcon-512,keygen,82,20852599,4.060671,4.052632,-1,1786042554.027
Falcon-512,keygen,83,28417601,5.533704,5.522743,-1,1786042554.027
Falcon-512,keygen,84,17811761,3.468911,3.461332,-1,1786042554.027
Falcon-512,keygen,85,15793173,3.077687,3.069832,-1,1786042554.027
Falcon-512,keygen,86,19348418,3.766725,3.759302,-1,1786042554.027
Falcon-512,keygen,87,23449452,4.567231,4.557262,-1,1786042554.027
Falcon-512,keygen,88,15776062,3.072627,3.066122,-1,1786042554.027
Falcon-512,keygen,89,19825351,3.861124,3.852952,-1,1786042554.027
Falcon-512,keygen,90,18802456,3.659657,3.653622,-1,1786042554.027
Falcon-512,keygen,91,15782623,3.076527,3.068111,-1,1786042554.027
Falcon-512,keygen,92,16833863,3.283783,3.274082,-1,1786042554.027
