algorithm,operation,iteration,cycles,ms,cpu_ms,sig_len,epoch_start
ML-DSA-65 (Dilithium3),keygen,0,91206,0.023840,0.019080,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,1,91033,0.020579,0.018980,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,2,90796,0.020450,0.018940,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,3,91253,0.020540,0.019040,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,4,90584,0.020399,0.018900,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,5,90802,0.020450,0.018950,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,6,90786,0.020440,0.018940,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,7,91317,0.020539,0.019040,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,8,90855,0.020460,0.018950,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,9,91177,0.020520,0.019020,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,10,91162,0.020509,0.019020,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,11,91167,0.020520,0.019020,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,12,91224,0.020530,0.019040,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,13,91487,0.020589,0.019080,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,14,91790,0.020650,0.019150,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,15,90658,0.020419,0.018920,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,16,92210,0.023380,0.019640,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,17,91165,0.020580,0.019050,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,18,91316,0.020549,0.019050,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,19,91454,0.020560,0.019060,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,20,90730,0.020430,0.018930,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,21,90567,0.020399,0.018890,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,22,91076,0.020500,0.018990,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,23,91169,0.020530,0.019020,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,24,90961,0.020479,0.018970,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,25,90722,0.020420,0.018920,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,26,91191,0.020530,0.019020,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,27,90670,0.020419,0.018910,-1,1786042553.098
ML-DSA-65 (Dilithium3),keygen,28,90817,0.020440,0.018940,-1,1786042553.098
