algorithm,security_level,operation,mean_cycles,median_cycles,std_cycles,p95_cycles,p99_cycles,mean_ms,median_ms,std_ms,p95_ms,p99_ms,peak_mem_delta_kb,mean_energy_uj,pub_key_bytes,priv_key_bytes,sig_bytes
SLH-DSA-SHA2-128s (SPHINCS+),1,keygen,212037177.86,212056119.00,198323.84,212287305.00,212463916.00,41.597583,41.599944,0.062942,41.660764,41.712362,0,-1.000,32,64,7856
SLH-DSA-SHA2-128s (SPHINCS+),1,sign,1608759308.91,1607946769.50,5711426.37,1610744322.00,1622015370.00,316.094771,315.882331,1.434070,316.667397,319.545260,0,-1.000,32,64,7856
SLH-DSA-SHA2-128s (SPHINCS+),1,verify,1536560.44,1532271.00,22542.47,1540244.00,1641566.00,0.304134,0.302375,0.005341,0.314165,0.323914,0,-1.000,32,64,7856
SLH-DSA-SHA2-128s (SPHINCS+),1,verify_invalid,1564490.81,1564198.00,3442.10,1570758.00,1572160.00,0.309474,0.308480,0.002750,0.314535,0.319494,0,-1.000,32,64,7856
