algorithm,operation,iteration,cycles,ms,cpu_ms,sig_len,epoch_start
ML-DSA-87 (Dilithium5),keygen,0,538157,0.109859,0.105140,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,1,533951,0.105798,0.104250,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,2,538279,0.106538,0.105090,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,3,537261,0.106368,0.104880,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,4,538125,0.106528,0.105060,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,5,536977,0.106288,0.104830,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,6,538626,0.109128,0.105890,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,7,537076,0.106319,0.104860,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,8,537074,0.106308,0.104860,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,9,531994,0.105308,0.103870,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,10,538247,0.106528,0.105091,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,11,540432,0.106958,0.105510,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,12,534008,0.105709,0.104270,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,13,537838,0.106438,0.105000,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,14,537721,0.106428,0.104980,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,15,537348,0.106358,0.104900,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,16,539938,0.109328,0.106140,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,17,537971,0.106488,0.105020,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,18,537553,0.106399,0.104950,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,19,537436,0.106378,0.104930,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,20,527197,0.104388,0.102940,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,21,536675,0.106218,0.104770,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,22,535733,0.106038,0.104590,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,23,536741,0.106228,0.104790,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,24,537496,0.106379,0.104930,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,25,539421,0.109228,0.106040,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,26,532370,0.105388,0.103940,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,27,532877,0.105558,0.104050,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,28,538456,0.106568,0.105121,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,29,532324,0.105368,0.103930,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,30,537808,0.106449,0.105000,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,31,531658,0.105248,0.103810,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,32,536099,0.106098,0.104660,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,33,537114,0.106428,0.104980,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,34,537557,0.106398,0.104950,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,35,539307,0.109339,0.106020,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,36,539088,0.106708,0.105250,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,37,537316,0.106358,0.104900,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,38,538170,0.106518,0.105060,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,39,537895,0.106458,0.105020,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,40,539014,0.106678,0.105230,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,41,532873,0.105478,0.104040,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,42,532085,0.105329,0.103890,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,43,538514,0.106578,0.105130,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,44,541193,0.109548,0.106380,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,45,539940,0.106868,0.105400,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,46,537492,0.106398,0.104941,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,47,532431,0.105398,0.103950,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,48,537093,0.106309,0.104860,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,49,538207,0.106518,0.105070,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,50,539368,0.106758,0.105290,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,51,539737,0.106808,0.105360,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,52,532417,0.105408,0.103960,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,53,540009,0.109969,0.106510,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,54,537612,0.106408,0.104960,-1,1786042455.572
ML-DSA-87 (Dilithium5),keygen,55,537691,0.106428,0.104970,-1,1786042455.572
