algorithm,security_level,operation,mean_cycles,median_cycles,std_cycles,p95_cycles,p99_cycles,mean_ms,median_ms,std_ms,p95_ms,p99_ms,peak_mem_delta_kb,mean_energy_uj,pub_key_bytes,priv_key_bytes,sig_bytes
SLH-DSA-SHA2-128s (SPHINCS+),1,keygen,214544935.23,214083055.00,1273584.97,216403877.00,217489931.00,41.765769,41.672540,0.250223,42.118528,42.337154,0,-1.000,32,64,7856
SLH-DSA-SHA2-128s (SPHINCS+),1,sign,1639035192.33,1638754803.50,8332714.92,1646265717.00,1648302755.00,319.092362,319.019592,1.799315,320.497149,320.838982,0,-1.000,32,64,7856
SLH-DSA-SHA2-128s (SPHINCS+),1,verify,1564435.80,1562877.00,13012.70,1565979.00,1570609.00,0.306262,0.305230,0.002881,0.308354,0.309195,0,-1.000,32,64,7856
SLH-DSA-SHA2-128s (SPHINCS+),1,verify_invalid,1619858.44,1617739.00,5343.07,1631916.00,1632366.00,0.317018,0.316299,0.001652,0.319495,0.321104,0,-1.000,32,64,7856
