algorithm,operation,iteration,cycles,ms,cpu_ms,sig_len,epoch_start
Falcon-512,keygen,0,32210879,6.275102,6.259764,-1,1786042456.086
Falcon-512,keygen,1,81925852,15.961427,15.926008,-1,1786042456.086
Falcon-512,keygen,2,87462407,17.027958,16.996389,-1,1786042456.086
Falcon-512,keygen,3,54782147,10.665067,10.645606,-1,1786042456.086
Falcon-512,keygen,4,33254719,6.472859,6.461993,-1,1786042456.086
Falcon-512,keygen,5,74228797,14.450713,14.424108,-1,1786042456.086
Falcon-512,keygen,6,60400800,11.756888,11.736956,-1,1786042456.086
Falcon-512,keygen,7,65615580,12.782751,12.753896,-1,1786042456.086
Falcon-512,keygen,8,42926012,8.357837,8.342165,-1,1786042456.086
Falcon-512,keygen,9,35280191,6.867152,6.855583,-1,1786042456.086
Falcon-512,keygen,10,32205390,6.272432,6.258674,-1,1786042456.086
Falcon-512,keygen,11,83343013,16.222792,16.195558,-1,1786042456.086
Falcon-512,keygen,12,55220497,10.750916,10.731116,-1,1786042456.086
Falcon-512,keygen,13,57762590,11.244667,11.224666,-1,1786042456.086
Falcon-512,keygen,14,39939848,7.776697,7.761274,-1,1786042456.086
Falcon-512,keygen,15,38364269,7.467452,7.454804,-1,1786042456.086
Falcon-512,keygen,16,50648853,9.861051,9.842225,-1,1786042456.086
Falcon-512,keygen,17,51622081,10.049328,10.031585,-1,1786042456.086
Falcon-512,keygen,18,58383365,11.364725,11.344856,-1,1786042456.086
Falcon-512,keygen,19,33779551,6.577857,6.564784,-1,1786042456.086
Falcon-512,keygen,20,39408158,7.680999,7.661504,-1,1786042456.086
Falcon-512,keygen,21,62430316,12.154021,12.131416,-1,1786042456.086
Falcon-512,keygen,22,34742924,6.764974,6.751654,-1,1786042456.086
Falcon-512,keygen,23,60402710,11.760769,11.738846,-1,1786042456.086
Falcon-512,keygen,24,37828972,7.366823,7.352424,-1,1786042456.086
Falcon-512,keygen,25,40379794,7.862046,7.847004,-1,1786042456.086
Falcon-512,keygen,26,54242727,10.558369,10.540535,-1,1786042456.086
Falcon-512,keygen,27,51702774,10.071857,10.050166,-1,1786042456.086
Falcon-512,keygen,28,68047872,13.248493,13.223187,-1,1786042456.086
Falcon-512,keygen,29,35802395,6.970471,6.956653,-1,1786042456.086
Falcon-512,keygen,30,41426322,8.068731,8.050535,-1,1786042456.086
Falcon-512,keygen,31,58994075,11.484933,11.463686,-1,1786042456.086
Falcon-512,keygen,32,44041523,8.574753,8.558634,-1,1786042456.086
Falcon-512,keygen,33,32721882,6.369391,6.358684,-1,1786042456.086
Falcon-512,keygen,34,85433154,16.631765,16.601678,-1,1786042456.086
Falcon-512,keygen,35,64957682,12.642973,12.621777,-1,1786042456.086
Falcon-512,keygen,36,42020511,8.180900,8.165664,-1,1786042456.086
Falcon-512,keygen,37,46066128,8.967606,8.951665,-1,1786042456.086
Falcon-512,keygen,38,46073360,8.969437,8.952995,-1,1786042456.086
Falcon-512,keygen,39,33252757,6.475559,6.462523,-1,1786042456.086
Falcon-512,keygen,40,35801353,6.973940,6.959054,-1,1786042456.086
Falcon-512,keygen,41,40903918,7.965624,7.949914,-1,1786042456.086
Falcon-512,keygen,42,46522024,9.058254,9.040325,-1,1786042456.086
Falcon-512,keygen,43,50114133,9.755933,9.738735,-1,1786042456.086
Falcon-512,keygen,44,36336684,7.074189,7.061244,-1,1786042456.086
Falcon-512,keygen,45,54694903,10.645647,10.628115,-1,1786042456.086
Falcon-512,keygen,46,58293243,11.348596,11.328236,-1,1786042456.086
Falcon-512,keygen,47,32724569,6.370611,6.359203,-1,1786042456.086
Falcon-512,keygen,48,41422539,8.068502,8.051655,-1,1786042456.086
Falcon-512,keygen,49,38345198,7.466282,7.452094,-1,1786042456.086
Falcon-512,keygen,50,33780907,6.575727,6.564353,-1,1786042456.086
Falcon-512,keygen,51,34748645,6.765594,6.753074,-1,1786042456.086
Falcon-512,keygen,52,46160047,8.987586,8.970584,-1,1786042456.086
Falcon-512,keygen,53,32752002,6.375591,6.364244,-1,1786042456.086
Falcon-512,keygen,54,40389247,7.864205,7.849004,-1,1786042456.086
Falcon-512,keygen,55,46004828,8.966696,8.943655,-1,1786042456.086
Falcon-512,keygen,56,55248820,10.777845,10.739605,-1,1786042456.086
Falcon-512,keygen,57,40378330,7.864625,7.846784,-1,1786042456.086
Falcon-512,keygen,58,49608182,9.655965,9.639406,-1,1786042456.086
Falcon-512,keygen,59,35279525,6.868712,6.856063,-1,1786042456.086
Falcon-512,keygen,60,32733882,6.375371,6.361543,-1,1786042456.086
Falcon-512,keygen,61,40374316,7.860375,7.845505,-1,1786042456.086
Falcon-512,keygen,62,36328258,7.072869,7.059643,-1,1786042456.086
Falcon-512,keygen,63,32726751,6.370611,6.359594,-1,1786042456.086
Falcon-512,keygen,64,36200520,7.050859,7.035343,-1,1786042456.086
Falcon-512,keygen,65,35830033,6.976860,6.962974,-1,1786042456.086
Falcon-512,keygen,66,35820575,6.973711,6.960794,-1,1786042456.086
Falcon-512,keygen,67,61015264,11.877456,11.857016,-1,1786042456.086
Falcon-512,keygen,68,44594377,8.685581,8.666275,-1,1786042456.086
Falcon-512,keygen,69,36858906,7.176577,7.162433,-1,1786042456.086
Falcon-512,keygen,70,32201309,6.270063,6.257644,-1,1786042456.086
Falcon-512,keygen,71,37827026,7.364093,7.350913,-1,1786042456.086
Falcon-512,keygen,72,33255351,6.476020,6.462824,-1,1786042456.086
Falcon-512,keygen,73,40419684,7.870815,7.855034,-1,1786042456.086
Falcon-512,keygen,74,40464252,7.877185,7.863024,-1,1786042456.086
Falcon-512,keygen,75,32201618,6.269792,6.257893,-1,1786042456.086
Falcon-512,keygen,76,48096673,9.362060,9.346295,-1,1786042456.086
Falcon-512,keygen,77,32200196,6.268342,6.257284,-1,1786042456.086
Falcon-512,keygen,78,78248028,15.232599,15.205648,-1,1786042456.086
Falcon-512,keygen,79,32199144,6.267703,6.257243,-1,1786042456.086
Falcon-512,keygen,80,32203879,6.270582,6.258493,-1,1786042456.086
Falcon-512,keygen,81,37372104,7.277846,7.262914,-1,1786042456.086
Falcon-512,keygen,82,34849589,6.782383,6.771824,-1,1786042456.086
Falcon-512,keygen,83,38356590,7.470742,7.454374,-1,1786042456.086
Falcon-512,keygen,84,32201468,6.268203,6.257223,-1,1786042456.086
Falcon-512,keygen,85,32208190,6.269722,6.258903,-1,1786042456.086
Falcon-512,keygen,86,32199902,6.271493,6.258054,-1,1786042456.086
Falcon-512,keygen,87,32199843,6.269362,6.257483,-1,1786042456.086
Falcon-512,keygen,88,38427161,7.480702,7.467204,-1,1786042456.086
Falcon-512,keygen,89,32202980,6.272042,6.258293,-1,1786042456.086
Falcon-512,keygen,90,66047040,12.867440,12.839797,-1,1786042456.086
Falcon-512,keygen,91,56279735,10.957752,10.936706,-1,1786042456.086
Falcon-512,keygen,92,87881098,17.109447,17.077989,-1,1786042456.086
Falcon-512,keygen,93,36338681,7.074299,7.061813,-1,1786042456.086
Falcon-512,keygen,94,39409627,7.671838,7.657974,-1,1786042456.086
Falcon-512,keygen,95,54264734,10.566209,10.545146,-1,1786042456.086
Falcon-512,keygen,96,35320496,6.876392,6.863713,-1,1786042456.086
Falcon-512,keygen,97,50116089,9.753923,9.738396,-1,1786042456.086
Falcon-512,keygen,98,32205346,6.272052,6.258713,-1,1786042456.086
Falcon-512,keygen,99,57932586,11.278957,11.257826,-1,1786042456.086
Falcon-512,sign,0,13441242,2.621045,2.612902,659,1786042457.080
Falcon-512,sign,1,13427899,2.617895,2.609841,655,1786042457.080
Falcon-512,sign,2,13397372,2.610705,2.604301,653,1786042457.080
Falcon-512,sign,3,13450409,2.620206,2.614362,655,1786042457.080
Falcon-512,sign,4,13449442,2.618545,2.613771,652,1786042457.080
Falcon-512,sign,5,13436591,2.618945,2.611931,652,1786042457.080
Falcon-512,sign,6,13423803,2.614335,2.608822,654,1786042457.080
Falcon-512,sign,7,13449348,2.620505,2.614111,653,1786042457.080
Falcon-512,sign,8,13441520,2.620205,2.612962,653,1786042457.080
Falcon-512,sign,9,13464732,2.622355,2.616751,656,1786042457.080
Falcon-512,sign,10,13420832,2.615775,2.608901,652,1786042457.080
Falcon-512,sign,11,13425602,2.616626,2.609832,655,1786042457.080
Falcon-512,sign,12,13436748,2.616025,2.611291,653,1786042457.080
Falcon-512,sign,13,13461772,2.623175,2.616861,652,1786042457.080
Falcon-512,sign,14,13461729,2.620805,2.616162,655,1786042457.080
Falcon-512,sign,15,13467972,2.623745,2.618111,658,1786042457.080
Falcon-512,sign,16,13448655,2.619475,2.613942,657,1786042457.080
Falcon-512,sign,17,13429475,2.614665,2.609881,655,1786042457.080
Falcon-512,sign,18,13443463,2.619935,2.613271,656,1786042457.080
Falcon-512,sign,19,13481441,2.624965,2.619952,655,1786042457.080
Falcon-512,sign,20,13486374,2.627575,2.621341,658,1786042457.080
Falcon-512,sign,21,13398992,2.610525,2.604631,656,1786042457.080
Falcon-512,sign,22,13455516,2.619726,2.614992,656,1786042457.080
Falcon-512,sign,23,13492173,2.629014,2.622721,655,1786042457.080
Falcon-512,sign,24,13468980,2.623806,2.618212,652,1786042457.080
Falcon-512,sign,25,13449207,2.618144,2.613721,659,1786042457.080
Falcon-512,sign,26,13468094,2.624395,2.618061,653,1786042457.080
Falcon-512,sign,27,13437140,2.616186,2.611432,655,1786042457.080
Falcon-512,sign,28,13399436,2.611145,2.604701,655,1786042457.080
Falcon-512,sign,29,13475054,2.625985,2.619441,656,1786042457.080
Falcon-512,sign,30,13513239,2.630905,2.626162,655,1786042457.080
Falcon-512,sign,31,13381585,2.607865,2.601271,654,1786042457.080
Falcon-512,sign,32,13464509,2.623525,2.617072,654,1786042457.080
Falcon-512,sign,33,13430436,2.614785,2.610071,653,1786042457.080
Falcon-512,sign,34,13462588,2.622945,2.616971,659,1786042457.080
Falcon-512,sign,35,13472642,2.623645,2.618272,655,1786042457.080
Falcon-512,sign,36,13461527,2.623725,2.616781,654,1786042457.080
Falcon-512,sign,37,13441361,2.619025,2.612862,655,1786042457.080
Falcon-512,sign,38,13396642,2.607766,2.603501,655,1786042457.080
Falcon-512,sign,39,13435138,2.618525,2.611651,654,1786042457.080
Falcon-512,sign,40,13470627,2.623745,2.618212,653,1786042457.080
Falcon-512,sign,41,13448911,2.620785,2.614041,654,1786042457.080
Falcon-512,sign,42,13502070,2.631355,2.624651,655,1786042457.080
Falcon-512,sign,43,13427054,2.614985,2.609412,658,1786042457.080
Falcon-512,sign,44,13520198,2.641855,2.630901,657,1786042457.080
Falcon-512,sign,45,13507478,2.632345,2.625752,653,1786042457.080
Falcon-512,sign,46,13436325,2.616135,2.611271,659,1786042457.080
Falcon-512,sign,47,13419175,2.616095,2.608581,653,1786042457.080
Falcon-512,sign,48,13438813,2.616875,2.611712,657,1786042457.080
Falcon-512,sign,49,13448723,2.620725,2.614331,653,1786042457.080
Falcon-512,sign,50,13463673,2.623755,2.617321,653,1786042457.080
Falcon-512,sign,51,13495422,2.627575,2.622682,658,1786042457.080
Falcon-512,sign,52,13428236,2.617235,2.610311,657,1786042457.080
Falcon-512,sign,53,13403865,2.612056,2.605612,658,1786042457.080
Falcon-512,sign,54,13473619,2.623245,2.618461,653,1786042457.080
Falcon-512,sign,55,13414928,2.614045,2.607731,653,1786042457.080
Falcon-512,sign,56,13442983,2.617105,2.612502,656,1786042457.080
Falcon-512,sign,57,13430101,2.616955,2.610381,659,1786042457.080
Falcon-512,sign,58,13427087,2.615925,2.610091,656,1786042457.080
Falcon-512,sign,59,13444570,2.617345,2.612832,653,1786042457.080
Falcon-512,sign,60,13457931,2.622125,2.616081,650,1786042457.080
Falcon-512,sign,61,13408194,2.612936,2.606462,661,1786042457.080
Falcon-512,sign,62,13399342,2.608845,2.604021,655,1786042457.080
Falcon-512,sign,63,13442343,2.618665,2.612731,650,1786042457.080
Falcon-512,sign,64,13448086,2.617905,2.613472,660,1786042457.080
Falcon-512,sign,65,13463976,2.623915,2.617271,654,1786042457.080
Falcon-512,sign,66,13451463,2.621605,2.614881,656,1786042457.080
Falcon-512,sign,67,13439301,2.616075,2.611782,654,1786042457.080
Falcon-512,sign,68,13506966,2.632105,2.625341,654,1786042457.080
Falcon-512,sign,69,13396458,2.608225,2.603472,658,1786042457.080
Falcon-512,sign,70,13509847,2.633165,2.626241,652,1786042457.080
Falcon-512,sign,71,13434608,2.618155,2.611591,653,1786042457.080
Falcon-512,sign,72,13488889,2.626216,2.621412,653,1786042457.080
Falcon-512,sign,73,13434777,2.617905,2.611571,653,1786042457.080
Falcon-512,sign,74,13430369,2.616705,2.610742,653,1786042457.080
Falcon-512,sign,75,13455154,2.619625,2.614891,658,1786042457.080
Falcon-512,sign,76,13465048,2.623075,2.617481,656,1786042457.080
Falcon-512,sign,77,13426437,2.613725,2.609272,657,1786042457.080
Falcon-512,sign,78,13410597,2.612805,2.606901,655,1786042457.080
Falcon-512,sign,79,13428890,2.616505,2.610421,653,1786042457.080
Falcon-512,sign,80,13509261,2.629935,2.625372,653,1786042457.080
Falcon-512,sign,81,13432439,2.617525,2.611131,653,1786042457.080
Falcon-512,sign,82,13439849,2.618846,2.612612,656,1786042457.080
Falcon-512,sign,83,13420058,2.612755,2.608051,656,1786042457.080
Falcon-512,sign,84,13460017,2.623085,2.616521,658,1786042457.080
Falcon-512,sign,85,13481250,2.624515,2.619932,654,1786042457.080
Falcon-512,sign,86,13389944,2.609155,2.602911,653,1786042457.080
Falcon-512,sign,87,13450309,2.620475,2.614341,655,1786042457.080
Falcon-512,sign,88,13445225,2.617555,2.612962,653,1786042457.080
Falcon-512,sign,89,13437962,2.618696,2.612201,657,1786042457.080
Falcon-512,sign,90,13404156,2.610225,2.604992,657,1786042457.080
Falcon-512,sign,91,13462316,2.623235,2.617061,659,1786042457.080
Falcon-512,sign,92,13467503,2.624285,2.617981,655,1786042457.080
Falcon-512,sign,93,13476831,2.623785,2.619062,650,1786042457.080
Falcon-512,sign,94,13395912,2.610815,2.604071,658,1786042457.080
Falcon-512,sign,95,13408934,2.613275,2.606601,652,1786042457.080
Falcon-512,sign,96,13379563,2.604896,2.600202,658,1786042457.080
Falcon-512,sign,97,13429666,2.616655,2.610571,657,1786042457.080
Falcon-512,sign,98,13366250,2.602435,2.597642,659,1786042457.080
Falcon-512,sign,99,13505060,2.631885,2.625441,655,1786042457.080
Falcon-512,verify,0,118604,0.025949,0.023420,-1,1786042457.445
Falcon-512,verify,1,119603,0.025030,0.023570,-1,1786042457.445
Falcon-512,verify,2,118726,0.024839,0.023400,-1,1786042457.445
Falcon-512,verify,3,118808,0.024930,0.023410,-1,1786042457.445
Falcon-512,verify,4,118790,0.024839,0.023400,-1,1786042457.445
Falcon-512,verify,5,118664,0.024810,0.023380,-1,1786042457.445
Falcon-512,verify,6,118733,0.024840,0.023400,-1,1786042457.445
Falcon-512,verify,7,118825,0.024859,0.023420,-1,1786042457.445
Falcon-512,verify,8,118796,0.024860,0.023420,-1,1786042457.445
Falcon-512,verify,9,118815,0.024839,0.023410,-1,1786042457.445
Falcon-512,verify,10,118608,0.024810,0.023380,-1,1786042457.445
Falcon-512,verify,11,118599,0.024799,0.023360,-1,1786042457.445
Falcon-512,verify,12,118606,0.024800,0.023370,-1,1786042457.445
Falcon-512,verify,13,118651,0.024810,0.023380,-1,1786042457.445
Falcon-512,verify,14,118587,0.024829,0.023370,-1,1786042457.445
Falcon-512,verify,15,118750,0.024840,0.023400,-1,1786042457.445
Falcon-512,verify,16,118760,0.024829,0.023400,-1,1786042457.445
Falcon-512,verify,17,118694,0.024830,0.023390,-1,1786042457.445
Falcon-512,verify,18,118631,0.024809,0.023380,-1,1786042457.445
Falcon-512,verify,19,118803,0.024840,0.023410,-1,1786042457.445
Falcon-512,verify,20,118743,0.024840,0.023400,-1,1786042457.445
Falcon-512,verify,21,118956,0.024869,0.023440,-1,1786042457.445
Falcon-512,verify,22,118767,0.024840,0.023400,-1,1786042457.445
Falcon-512,verify,23,118565,0.024789,0.023360,-1,1786042457.445
Falcon-512,verify,24,118654,0.024820,0.023380,-1,1786042457.445
Falcon-512,verify,25,118686,0.024819,0.023390,-1,1786042457.445
Falcon-512,verify,26,118751,0.024830,0.023390,-1,1786042457.445
Falcon-512,verify,27,118807,0.024860,0.023400,-1,1786042457.445
Falcon-512,verify,28,118648,0.024819,0.023370,-1,1786042457.445
Falcon-512,verify,29,118620,0.024800,0.023370,-1,1786042457.445
Falcon-512,verify,30,120436,0.027649,0.024450,-1,1786042457.445
Falcon-512,verify,31,120034,0.025100,0.023650,-1,1786042457.445
Falcon-512,verify,32,118879,0.024879,0.023430,-1,1786042457.445
Falcon-512,verify,33,118783,0.024850,0.023410,-1,1786042457.445
Falcon-512,verify,34,118724,0.024849,0.023390,-1,1786042457.445
Falcon-512,verify,35,118506,0.024790,0.023350,-1,1786042457.445
Falcon-512,verify,36,118714,0.024850,0.023390,-1,1786042457.445
Falcon-512,verify,37,118844,0.024859,0.023420,-1,1786042457.445
Falcon-512,verify,38,118626,0.024820,0.023370,-1,1786042457.445
Falcon-512,verify,39,118826,0.024849,0.023420,-1,1786042457.445
Falcon-512,verify,40,118823,0.024860,0.023420,-1,1786042457.445
