algorithm,security_level,operation,mean_cycles,median_cycles,std_cycles,p95_cycles,p99_cycles,mean_ms,median_ms,std_ms,p95_ms,p99_ms,peak_mem_delta_kb,mean_energy_uj,pub_key_bytes,priv_key_bytes,sig_bytes
Falcon-1024,5,keygen,93633104.00,83846244.50,28007563.45,146610708.00,173226175.00,52.093607,46.639343,15.586432,81.556323,96.346593,0,-1.000,1793,2305,1462
Falcon-1024,5,sign,2280756.38,2283024.50,16922.51,2306094.00,2312824.00,1.276998,1.276989,0.013553,1.294388,1.330296,0,-1.000,1793,2305,1261
Falcon-1024,5,verify,327823.21,327699.00,452.26,328734.00,329759.00,0.186689,0.186370,0.001373,0.187037,0.193111,0,-1.000,1793,2305,1274
Falcon-1024,5,verify_invalid,36709.64,36708.50,80.48,36863.00,36892.00,0.024158,0.024074,0.000624,0.024185,0.025334,0,-1.000,1793,2305,1274
