algorithm,operation,iteration,cycles,ms,cpu_ms,sig_len,epoch_start
ML-DSA-65 (Dilithium3),keygen,0,456352,0.269703,0.255574,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,1,455443,0.258315,0.254463,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,2,457774,0.265907,0.262000,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,3,455656,0.258445,0.254629,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,4,455185,0.258093,0.254334,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,5,454944,0.257944,0.254166,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,6,454761,0.257907,0.254074,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,7,454954,0.257926,0.254148,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,8,454504,0.257796,0.253926,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,9,454740,0.257833,0.254056,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,10,454954,0.257925,0.254185,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,11,454386,0.257667,0.253852,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,12,454990,0.257999,0.254203,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,13,454714,0.257815,0.254056,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,14,454704,0.257833,0.254037,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,15,455219,0.258129,0.254315,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,16,455244,0.258129,0.254352,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,17,454795,0.257926,0.254074,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,18,457506,0.267185,0.263185,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,19,455855,0.258481,0.254685,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,20,454637,0.257777,0.254000,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,21,454934,0.257982,0.254186,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,22,454998,0.257981,0.254204,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,23,455290,0.258130,0.254370,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,24,455201,0.258093,0.254314,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,25,454961,0.257945,0.254185,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,26,454994,0.258056,0.254204,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,27,454886,0.257889,0.254148,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,28,455625,0.258297,0.254574,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,29,455392,0.258148,0.254426,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,30,454899,0.257926,0.254167,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,31,455484,0.258259,0.254481,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,32,455335,0.258148,0.254389,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,33,460055,0.288018,0.269704,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,34,456710,0.259018,0.255185,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,35,455417,0.258278,0.254407,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,36,455686,0.258370,0.254592,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,37,454887,0.257908,0.254148,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,38,455382,0.258185,0.254408,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,39,454864,0.257852,0.254111,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,40,456229,0.258666,0.254889,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,41,455044,0.258000,0.254241,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,42,454730,0.257796,0.254056,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,43,455884,0.258445,0.254704,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,44,454959,0.257981,0.254167,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,45,454939,0.258037,0.254186,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,46,454882,0.257889,0.254130,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,47,455475,0.258277,0.254463,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,48,455255,0.258111,0.254334,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,49,457741,0.266093,0.262167,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,50,455698,0.258371,0.254592,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,51,454858,0.257907,0.254148,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,52,455428,0.258204,0.254445,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,53,455146,0.258093,0.254277,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,54,455196,0.258074,0.254315,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,55,454698,0.257814,0.254037,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,56,454793,0.257833,0.254074,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,57,455579,0.258277,0.254537,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,58,455989,0.258463,0.254759,-1,1786043101.925
ML-DSA-65 (Dilithium3),keygen,59,454350,0.257611,0.253851,-1,1786043101.925
