algorithm,security_level,operation,mean_cycles,median_cycles,std_cycles,p95_cycles,p99_cycles,mean_ms,median_ms,std_ms,p95_ms,p99_ms,peak_mem_delta_kb,mean_energy_uj,pub_key_bytes,priv_key_bytes,sig_bytes
ML-DSA-44 (Dilithium2),2,keygen,268621.38,269262.50,2344.72,270530.00,271576.00,0.155056,0.154963,0.002811,0.156056,0.166370,0,-1.000,1312,2560,2420
ML-DSA-44 (Dilithium2),2,sign,639194.28,553149.50,305465.09,1248192.00,1496154.00,0.361530,0.315306,0.170221,0.698962,0.836815,0,-1.000,1312,2560,2420
ML-DSA-44 (Dilithium2),2,verify,247552.38,247432.00,487.93,248687.00,249738.00,0.142225,0.141889,0.001407,0.142833,0.148796,0,-1.000,1312,2560,2420
ML-DSA-44 (Dilithium2),2,verify_invalid,247472.33,247399.50,443.90,247727.00,249868.00,0.142078,0.141852,0.001203,0.142074,0.148889,0,-1.000,1312,2560,2420
