algorithm,operation,iteration,cycles,ms,cpu_ms,sig_len,epoch_start
Falcon-512,keygen,0,53826619,29.955426,29.941963,-1,1786041574.583
Falcon-512,keygen,1,70689202,39.332334,39.327815,-1,1786041574.583
Falcon-512,keygen,2,67999558,37.833556,37.829537,-1,1786041574.583
Falcon-512,keygen,3,49274808,27.416556,27.412537,-1,1786041574.583
Falcon-512,keygen,4,52862163,29.411648,29.407519,-1,1786041574.583
Falcon-512,keygen,5,102327715,56.931074,56.925130,-1,1786041574.583
Falcon-512,keygen,6,48360036,26.915018,26.910777,-1,1786041574.583
Falcon-512,keygen,7,63170164,35.154056,35.143444,-1,1786041574.583
Falcon-512,keygen,8,61320058,34.122334,34.111704,-1,1786041574.583
Falcon-512,keygen,9,45511811,25.326093,25.320666,-1,1786041574.583
Falcon-512,keygen,10,52005646,28.932574,28.928574,-1,1786041574.583
Falcon-512,keygen,11,49272369,27.412648,27.408666,-1,1786041574.583
Falcon-512,keygen,12,46463573,25.858277,25.854130,-1,1786041574.583
Falcon-512,keygen,13,45506587,25.318093,25.314037,-1,1786041574.583
Falcon-512,keygen,14,46441612,25.840833,25.836815,-1,1786041574.583
Falcon-512,keygen,15,67902221,37.773815,37.769797,-1,1786041574.583
Falcon-512,keygen,16,63112513,35.116352,35.112296,-1,1786041574.583
Falcon-512,keygen,17,49191180,27.368889,27.364833,-1,1786041574.583
Falcon-512,keygen,18,46456650,25.844851,25.840889,-1,1786041574.583
Falcon-512,keygen,19,59380020,33.039926,33.035833,-1,1786041574.583
Falcon-512,keygen,20,89033382,49.529111,49.525092,-1,1786041574.583
Falcon-512,keygen,21,49199747,27.373407,27.369426,-1,1786041574.583
Falcon-512,keygen,22,57645629,32.121704,32.084574,-1,1786041574.583
Falcon-512,keygen,23,67019005,37.287204,37.282981,-1,1786041574.583
Falcon-512,keygen,24,68695990,38.236074,38.223814,-1,1786041574.583
Falcon-512,keygen,25,61216898,34.060277,34.056036,-1,1786041574.583
Falcon-512,keygen,26,87365399,48.603129,48.598982,-1,1786041574.583
Falcon-512,keygen,27,52888459,29.430852,29.426833,-1,1786041574.583
Falcon-512,keygen,28,49185434,27.366149,27.362036,-1,1786041574.583
Falcon-512,keygen,29,93480001,52.070778,52.018889,-1,1786041574.583
Falcon-512,keygen,30,117713016,65.510037,65.487130,-1,1786041574.583
Falcon-512,keygen,31,45497060,25.322500,25.318167,-1,1786041574.583
Falcon-512,keygen,32,47386664,26.365740,26.361667,-1,1786041574.583
Falcon-512,keygen,33,49181264,27.368370,27.364315,-1,1786041574.583
Falcon-512,keygen,34,46446040,25.837722,25.833685,-1,1786041574.583
Falcon-512,keygen,35,106596380,59.298500,59.294278,-1,1786041574.583
Falcon-512,keygen,36,45503541,25.315944,25.311722,-1,1786041574.583
Falcon-512,keygen,37,46436984,25.843222,25.839167,-1,1786041574.583
Falcon-512,keygen,38,93809329,52.184556,52.180519,-1,1786041574.583
Falcon-512,keygen,39,45495161,25.310889,25.306741,-1,1786041574.583
Falcon-512,keygen,40,64015945,35.624370,35.616148,-1,1786041574.583
Falcon-512,keygen,41,45685844,25.443889,25.436352,-1,1786041574.583
Falcon-512,keygen,42,47461573,26.407722,26.403463,-1,1786041574.583
Falcon-512,keygen,43,48373807,26.917166,26.913111,-1,1786041574.583
Falcon-512,keygen,44,45501455,25.316426,25.312388,-1,1786041574.583
Falcon-512,keygen,45,64938454,36.129500,36.125352,-1,1786041574.583
Falcon-512,keygen,46,53847567,29.962037,29.957944,-1,1786041574.583
Falcon-512,keygen,47,56686704,31.552870,31.547722,-1,1786041574.583
Falcon-512,keygen,48,45515938,25.322740,25.318592,-1,1786041574.583
Falcon-512,keygen,49,91639536,50.982648,50.978556,-1,1786041574.583
Falcon-512,keygen,50,72445756,40.304703,40.300685,-1,1786041574.583
Falcon-512,keygen,51,53899852,30.041870,29.996333,-1,1786041574.583
Falcon-512,keygen,52,45516770,25.333111,25.328926,-1,1786041574.583
Falcon-512,keygen,53,79787804,44.386982,44.382944,-1,1786041574.583
Falcon-512,keygen,54,58543401,32.575685,32.571037,-1,1786041574.583
Falcon-512,keygen,55,59565185,33.139704,33.135685,-1,1786041574.583
Falcon-512,keygen,56,141819552,78.892482,78.887740,-1,1786041574.583
Falcon-512,keygen,57,145812912,81.235852,81.142055,-1,1786041574.583
Falcon-512,keygen,58,89420971,49.750166,49.746148,-1,1786041574.583
Falcon-512,keygen,59,45507904,25.317037,25.313055,-1,1786041574.583
Falcon-512,keygen,60,70537122,39.244129,39.240111,-1,1786041574.583
Falcon-512,keygen,61,59396990,33.048389,33.043630,-1,1786041574.583
Falcon-512,keygen,62,45519921,25.326371,25.322296,-1,1786041574.583
Falcon-512,keygen,63,51119371,28.451408,28.436704,-1,1786041574.583
Falcon-512,keygen,64,149328938,83.083388,83.075241,-1,1786041574.583
Falcon-512,keygen,65,45511538,25.326649,25.321500,-1,1786041574.583
Falcon-512,keygen,66,65826444,36.623222,36.619148,-1,1786041574.583
Falcon-512,keygen,67,57687205,32.094981,32.090963,-1,1786041574.583
Falcon-512,keygen,68,49208392,27.379018,27.374796,-1,1786041574.583
Falcon-512,keygen,69,52077963,28.972315,28.968407,-1,1786041574.583
Falcon-512,keygen,70,45493965,25.312741,25.308685,-1,1786041574.583
Falcon-512,keygen,71,128787464,71.641222,71.637185,-1,1786041574.583
Falcon-512,keygen,72,52077225,28.973834,28.969815,-1,1786041574.583
Falcon-512,keygen,73,58613004,32.612333,32.608074,-1,1786041574.583
Falcon-512,keygen,74,51072211,28.418333,28.414296,-1,1786041574.583
Falcon-512,keygen,75,81735747,45.469963,45.465871,-1,1786041574.583
Falcon-512,keygen,76,63073189,35.089000,35.085019,-1,1786041574.583
Falcon-512,keygen,77,50128211,27.943185,27.903204,-1,1786041574.583
Falcon-512,keygen,78,50133861,27.894815,27.890759,-1,1786041574.583
Falcon-512,keygen,79,82805360,46.062907,46.058870,-1,1786041574.583
Falcon-512,keygen,80,49174481,27.360019,27.355907,-1,1786041574.583
Falcon-512,keygen,81,55760359,31.028426,31.024389,-1,1786041574.583
Falcon-512,keygen,82,45493755,25.310333,25.306277,-1,1786041574.583
Falcon-512,keygen,83,47415623,26.382444,26.378407,-1,1786041574.583
Falcon-512,keygen,84,71400442,39.750555,39.732758,-1,1786041574.583
Falcon-512,keygen,85,68782321,38.337260,38.283666,-1,1786041574.583
Falcon-512,keygen,86,53929001,30.033667,30.017148,-1,1786041574.583
Falcon-512,keygen,87,86140824,47.920833,47.916703,-1,1786041574.583
Falcon-512,keygen,88,60362632,33.594000,33.588445,-1,1786041574.583
Falcon-512,keygen,89,89354798,49.721815,49.715889,-1,1786041574.583
Falcon-512,keygen,90,46463717,25.849852,25.845630,-1,1786041574.583
Falcon-512,keygen,91,169769403,94.443130,94.439019,-1,1786041574.583
Falcon-512,keygen,92,87164433,48.490686,48.486259,-1,1786041574.583
Falcon-512,keygen,93,53842905,29.985130,29.966871,-1,1786041574.583
Falcon-512,keygen,94,59384463,33.045519,33.033260,-1,1786041574.583
Falcon-512,keygen,95,51091262,28.429889,28.425926,-1,1786041574.583
Falcon-512,keygen,96,81009185,45.077889,45.073630,-1,1786041574.583
Falcon-512,keygen,97,52167854,29.022833,29.018851,-1,1786041574.583
Falcon-512,keygen,98,87041840,48.422722,48.417814,-1,1786041574.583
Falcon-512,keygen,99,50141940,27.897408,27.893389,-1,1786041574.583
Falcon-512,sign,0,18229570,10.159777,10.148148,656,1786041578.336
Falcon-512,sign,1,18130828,10.088889,10.084814,652,1786041578.336
Falcon-512,sign,2,18086102,10.069407,10.065463,655,1786041578.336
Falcon-512,sign,3,18184957,10.121518,10.116500,654,1786041578.336
Falcon-512,sign,4,18159791,10.155426,10.122760,653,1786041578.336
Falcon-512,sign,5,18113508,10.080092,10.076111,658,1786041578.336
Falcon-512,sign,6,18143738,10.100500,10.096556,656,1786041578.336
Falcon-512,sign,7,18157193,10.103352,10.099352,656,1786041578.336
