algorithm,operation,iteration,cycles,ms,cpu_ms,sig_len,epoch_start
ML-DSA-44 (Dilithium2),keygen,0,270530,0.166370,0.152315,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,1,269222,0.155056,0.151037,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,2,269671,0.155222,0.151296,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,3,269123,0.154871,0.150982,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,4,262689,0.151315,0.147408,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,5,268963,0.154852,0.150944,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,6,268995,0.154834,0.150962,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,7,269094,0.154963,0.150982,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,8,268973,0.154833,0.150926,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,9,269636,0.155148,0.151278,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,10,269052,0.154870,0.151000,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,11,269296,0.155000,0.151093,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,12,262185,0.151074,0.147130,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,13,269478,0.155130,0.151222,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,14,269186,0.154908,0.151000,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,15,269525,0.155074,0.151222,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,16,269290,0.154926,0.151074,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,17,269265,0.154926,0.151056,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,18,261808,0.150796,0.146944,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,19,273182,0.173186,0.168796,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,20,271327,0.156056,0.152185,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,21,269737,0.155296,0.151352,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,22,269626,0.155130,0.151278,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,23,269117,0.154889,0.150981,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,24,269287,0.155018,0.151111,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,25,269398,0.155056,0.151166,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,26,269528,0.155111,0.151204,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,27,269483,0.155093,0.151185,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,28,269258,0.154963,0.151056,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,29,269338,0.154963,0.151111,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,30,269441,0.154981,0.151148,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,31,269196,0.154907,0.151037,-1,1786043101.323
ML-DSA-44 (Dilithium2),keygen,32,269318,0.154963,0.151093,-1,1786043101.323
