algorithm,security_level,operation,mean_cycles,median_cycles,std_cycles,p95_cycles,p99_cycles,mean_ms,median_ms,std_ms,p95_ms,p99_ms,peak_mem_delta_kb,mean_energy_uj,pub_key_bytes,priv_key_bytes,sig_bytes
ML-DSA-87 (Dilithium5),5,keygen,761040.39,761918.50,2944.17,763861.00,764367.00,0.429244,0.428897,0.003315,0.435796,0.439574,0,-1.000,2592,4896,4627
ML-DSA-87 (Dilithium5),5,sign,1263462.27,1078893.50,505647.32,2359720.00,2951663.00,0.708518,0.604842,0.281343,1.316462,1.656258,0,-1.000,2592,4896,4627
ML-DSA-87 (Dilithium5),5,verify,718196.30,717781.50,1368.66,720018.00,720770.00,0.404871,0.403333,0.008397,0.410130,0.410703,0,-1.000,2592,4896,4627
ML-DSA-87 (Dilithium5),5,verify_invalid,718325.47,718097.00,690.31,720345.00,720449.00,0.404286,0.403583,0.002017,0.410110,0.410630,0,-1.000,2592,4896,4627
