algorithm,operation,iteration,cycles,ms,cpu_ms,sig_len,epoch_start
ML-DSA-44 (Dilithium2),keygen,0,327245,0.199611,0.183833,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,1,315639,0.180889,0.176870,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,2,314313,0.180222,0.176149,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,3,307534,0.176351,0.172333,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,4,315047,0.180444,0.176462,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,5,315174,0.180704,0.176629,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,6,315211,0.180555,0.176592,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,7,314865,0.180426,0.176426,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,8,314807,0.180371,0.176370,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,9,314561,0.180222,0.176260,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,10,315000,0.180500,0.176500,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,11,326915,0.187130,0.183130,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,12,315808,0.180815,0.176889,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,13,314993,0.180500,0.176482,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,14,314504,0.180204,0.176240,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,15,317849,0.192834,0.188686,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,16,318568,0.182926,0.178722,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,17,310019,0.177740,0.173722,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,18,314601,0.180223,0.176259,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,19,314810,0.180389,0.176389,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,20,315112,0.180518,0.176537,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,21,314657,0.180315,0.176333,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,22,314562,0.180240,0.176277,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,23,315433,0.180796,0.176741,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,24,315182,0.180630,0.176574,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,25,322802,0.185167,0.180981,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,26,317411,0.181833,0.177852,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,27,315067,0.180500,0.176519,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,28,314403,0.180167,0.176167,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,29,314890,0.180463,0.176444,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,30,314822,0.180481,0.176537,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,31,315645,0.180963,0.176852,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,32,315556,0.180778,0.176778,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,33,314746,0.180296,0.176333,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,34,307806,0.176538,0.172500,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,35,314878,0.180407,0.176407,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,36,315125,0.180500,0.176556,-1,1786041572.415
ML-DSA-44 (Dilithium2),keygen,37,317900,0.192851,0.188537,-1,1786041572.415
